ID_Venda;Data_Venda;Produto;Categoria;Preco_Unitario;Quantidade;Cliente;Região;Forma_Pagamento
2565;26/04/2024;Liquidificador;Eletrodomésticos;173.14;2;Vitor Gabriel da Costa;Sul;Cartão de Débito
2566;17/03/2023;Carrinho;Brinquedos;69.35;4;Maria Laura da Mota;Sul;Cartão de Crédito
2567;04/01/2024;Bola de Futebol;Esporte;157.29;5;Benjamin Cirino;Sudeste;Cartão de Crédito
2568;09/01/2025;Tênis;Vestuário;289.3;5;Julia Pastor;Sul;Pix
2569;22/11/2023;Micro-ondas;Eletrodomésticos;1797.18;2;Dr. Vitor Pastor;Norte;Cartão de Débito
2570;17/12/2023;Monitor;Eletrônicos;797.91;5;Benicio Azevedo;Sul;Dinheiro
2571;19/02/2024;Sofá;Móveis;1547.2;3;Enzo Gabriel da Paz;Sul;Cartão de Crédito
2572;01/10/2023;Estante;Móveis;1682.7;3;Vitor Gabriel Fogaça;Sudeste;Cartão de Débito
2573;08/06/2023;Mesa;Móveis;1214.55;2;Letícia Barbosa;Centro-Oeste;Pix
2574;10/09/2024;Calça Jeans;Vestuário;145.02;3;Vicente Rezende;Centro-Oeste;Boleto
2575;22/10/2023;Cadeira;Móveis;257.02;1;Vinícius Câmara;Nordeste;Cartão de Crédito
2576;09/11/2024;Fogão;Eletrodomésticos;2068.63;1;Ana Vitória Gonçalves;Sul;Cartão de Débito
2577;23/10/2023;Fogão;Eletrodomésticos;2498.01;3;Lívia Porto;Sul;Cartão de Débito
2578;10/02/2023;Tênis;Vestuário;140.26;3;Dr. Nathan Moura;Centro-Oeste;Pix
2579;17/09/2024;Máquina de Lavar;Eletrodomésticos;3867.41;3;Rhavi Rios;Centro-Oeste;Pix
2580;28/09/2024;Calça Jeans;Vestuário;106.63;5;Dr. Ravi Cunha;Nordeste;Dinheiro
2581;23/11/2023;Boneca;Brinquedos;54.6;3;Theo Oliveira;Sudeste;Boleto
2582;18/07/2024;Tênis;Vestuário;141.52;3;Isabelly Sousa;Norte;Pix
2583;21/11/2024;Casaco;Vestuário;100.16;5;Brenda Macedo;Centro-Oeste;Pix
2584;28/01/2025;Ar-condicionado;Eletrodomésticos;3486.09;1;Eduardo da Paz;Nordeste;Pix
2585;09/03/2023;Mochila de Camping;Esporte;230.07;2;Aurora da Conceição;Sudeste;Dinheiro
2586;20/02/2025;Tablet;Eletrônicos;1714.82;2;Benjamim Castro;Sudeste;Boleto
2587;03/04/2023;Ar-condicionado;Eletrodomésticos;3011.51;5;Dr. Murilo Pacheco;Centro-Oeste;Boleto
2588;10/05/2025;Vestido;Vestuário;125.75;4;Isaac Câmara;Sudeste;Dinheiro
2589;09/12/2023;Fone de Ouvido;Eletrônicos;233.09;5;Benício Sales;Sudeste;Boleto
2590;15/11/2024;Carrinho;Brinquedos;31.37;2;Samuel Lima;Centro-Oeste;Dinheiro
2591;07/06/2025;Fone de Ouvido;Eletrônicos;222.82;5;Lunna Marques;Centro-Oeste;Pix
2592;02/06/2023;Mochila de Camping;Esporte;88.55;1;Stephany Nascimento;Norte;Cartão de Crédito
2593;21/07/2024;Casaco;Vestuário;197.33;2;Luiza Casa Grande;Centro-Oeste;Dinheiro
2594;02/06/2023;Cômoda;Móveis;1905.19;4;Srta. Ana Julia Siqueira;Sul;Boleto
2595;03/09/2024;Vestido;Vestuário;147.1;5;João Vitor Jesus;Centro-Oeste;Boleto
2596;25/02/2023;Guarda-roupa;Móveis;875.77;3;Dra. Luiza Câmara;Sul;Cartão de Crédito
2597;09/01/2023;Guarda-roupa;Móveis;853.79;2;Theo Casa Grande;Norte;Boleto
2598;08/04/2025;Raquete de Tênis;Esporte;566.02;4;Oliver da Mata;Norte;Boleto
2599;28/05/2023;Boné;Vestuário;22.34;3;Vitor Gabriel Macedo;Centro-Oeste;Cartão de Débito
2600;18/03/2024;Calça Jeans;Vestuário;151.79;3;Clara Pereira;Centro-Oeste;Pix
2601;04/08/2023;Skate;Esporte;655.92;1;Natália Pacheco;Sudeste;Boleto
2602;17/09/2023;Sofá;Móveis;2337.95;5;Alexia Almeida;Sudeste;Boleto
2603;21/04/2023;Ar-condicionado;Eletrodomésticos;3786.1;3;Cecília Macedo;Norte;Cartão de Crédito
2604;21/06/2024;Jogo de Tabuleiro;Brinquedos;61.85;2;Sr. Arthur da Cunha;Sudeste;Cartão de Débito
2605;21/08/2024;Fone de Ouvido;Eletrônicos;461.99;1;Juliana Rios;Norte;Dinheiro
2606;28/10/2024;Cômoda;Móveis;692.36;5;Pietra Nascimento;Sul;Boleto
2607;29/04/2025;Guarda-roupa;Móveis;2075.25;1;Antônio Pereira;Sul;Cartão de Débito
2608;04/03/2024;Mochila de Camping;Esporte;442.92;4;Diego Casa Grande;Sudeste;Pix
2609;05/01/2023;Ar-condicionado;Eletrodomésticos;1479.9;5;Ana Laura da Cruz;Sudeste;Pix
2610;14/12/2024;Geladeira;Eletrodomésticos;1505.63;2;Diogo Silveira;Centro-Oeste;Pix
2611;12/06/2024;Geladeira;Eletrodomésticos;3621.53;3;Bella Camargo;Norte;Boleto
2612;22/04/2024;Casaco;Vestuário;178.89;2;Nicolas Barbosa;Sudeste;Pix
2613;22/06/2023;Tablet;Eletrônicos;1169.03;2;Dom Lopes;Centro-Oeste;Pix
2614;23/01/2023;Tênis;Vestuário;225.76;5;Maria Eduarda Moreira;Norte;Cartão de Crédito
2615;13/01/2024;Cômoda;Móveis;734.73;3;Mathias Rodrigues;Norte;Dinheiro
2616;18/01/2023;Cadeira;Móveis;335.9;1;Lucca Novais;Nordeste;Dinheiro
2617;07/07/2024;Calça Jeans;Vestuário;163.19;1;Théo Cavalcanti;Sudeste;Boleto
2618;15/11/2023;Vestido;Vestuário;46.81;4;Rebeca Martins;Centro-Oeste;Cartão de Débito
2619;01/07/2024;Tênis;Vestuário;209.27;4;Srta. Beatriz Lopes;Sudeste;Boleto
2620;17/02/2024;Monitor;Eletrônicos;1591.28;3;Arthur Duarte;Nordeste;Pix
2621;22/05/2024;Casaco;Vestuário;247.58;5;Dr. Leonardo Leão;Nordeste;Dinheiro
2622;27/08/2024;Ar-condicionado;Eletrodomésticos;3867.93;3;Gabriel Sá;Centro-Oeste;Cartão de Crédito
2623;27/10/2023;Ar-condicionado;Eletrodomésticos;1668.85;2;Jade Almeida;Sul;Cartão de Débito
2624;27/10/2024;Cômoda;Móveis;1256.83;4;Nicolas Teixeira;Nordeste;Boleto
2625;17/02/2025;Tablet;Eletrônicos;1011.87;4;Luan Sousa;Nordeste;Boleto
2626;12/02/2025;Boné;Vestuário;19.04;1;Bárbara Fonseca;Centro-Oeste;Cartão de Crédito
2627;09/05/2025;Casaco;Vestuário;208.48;5;Sra. Antonella Peixoto;Norte;Pix
2628;08/10/2023;Cadeira;Móveis;408.91;5;Dra. Eloah Montenegro;Nordeste;Cartão de Débito
2629;12/06/2023;Máquina de Lavar;Eletrodomésticos;2819.27;5;Kaique Pacheco;Nordeste;Cartão de Débito
2630;12/02/2025;Cadeira;Móveis;338.86;3;Srta. Catarina Lima;Norte;Boleto
2631;02/06/2023;Casaco;Vestuário;122.08;2;Sra. Allana Ramos;Norte;Cartão de Débito
2632;02/03/2023;Skate;Esporte;413.35;2;Ian Farias;Nordeste;Pix
2633;29/12/2023;Geladeira;Eletrodomésticos;2646.21;5;Caleb Sá;Nordeste;Cartão de Débito
2634;12/06/2024;Bola de Futebol;Esporte;133.48;4;Bryan Peixoto;Norte;Pix
2635;19/04/2025;Tablet;Eletrônicos;1885.69;2;Sr. João Lucas da Cunha;Norte;Cartão de Crédito
2636;17/01/2025;Jogo de Tabuleiro;Brinquedos;185.62;3;Maria Vitória Pinto;Sul;Cartão de Crédito
2637;13/04/2023;Bola de Futebol;Esporte;180.51;2;Alexia Rocha;Nordeste;Pix
2638;16/07/2023;Geladeira;Eletrodomésticos;2289.98;3;Sra. Maitê Pereira;Nordeste;Boleto
2639;18/07/2023;Monitor;Eletrônicos;912.38;3;Anthony da Mata;Centro-Oeste;Dinheiro
2640;09/02/2024;Smartphone;Eletrônicos;2055.92;1;Luana Sampaio;Sul;Cartão de Débito
2641;24/08/2024;Raquete de Tênis;Esporte;1690.21;3;Nina da Cruz;Norte;Dinheiro
2642;05/01/2025;Micro-ondas;Eletrodomésticos;1383.81;1;Vinícius Costela;Sudeste;Dinheiro
2643;08/02/2025;Boné;Vestuário;21.84;2;Ana Lívia Caldeira;Sudeste;Cartão de Crédito
2644;16/09/2024;Fogão;Eletrodomésticos;1509.98;3;Melina Nascimento;Norte;Cartão de Crédito
2645;26/09/2023;Monitor;Eletrônicos;987.06;3;Caio Barros;Sul;Boleto
2646;01/01/2025;Cômoda;Móveis;991.67;4;Jade da Mota;Centro-Oeste;Cartão de Débito
2647;18/01/2025;Fogão;Eletrodomésticos;1898.05;1;Dra. Luara Novais;Norte;Dinheiro
2648;11/06/2023;Tablet;Eletrônicos;881.62;1;Dr. Luiz Otávio Gonçalves;Nordeste;Boleto
2649;13/01/2023;Ar-condicionado;Eletrodomésticos;3508.26;1;Maria Vitória Martins;Sudeste;Cartão de Débito
2650;16/04/2025;Monitor;Eletrônicos;1246.99;2;Arthur Gabriel Rocha;Nordeste;Pix
2651;04/02/2025;Jogo de Tabuleiro;Brinquedos;197.94;5;Sra. Larissa Leão;Sul;Dinheiro
2652;03/06/2025;Fone de Ouvido;Eletrônicos;368.66;5;José Pedro Sales;Centro-Oeste;Cartão de Débito
2653;06/10/2024;Micro-ondas;Eletrodomésticos;1209.71;1;Ana Liz Guerra;Norte;Cartão de Crédito
2654;01/06/2023;Notebook;Eletrônicos;2354.77;4;Otávio Campos;Sudeste;Pix
2655;07/04/2024;Carrinho;Brinquedos;57.28;4;Apollo Moreira;Nordeste;Cartão de Débito
2656;01/06/2023;Calça Jeans;Vestuário;113.69;3;Breno Albuquerque;Sudeste;Pix
2657;13/04/2023;Casaco;Vestuário;116.16;4;Stella Campos;Centro-Oeste;Dinheiro
2658;13/06/2023;Geladeira;Eletrodomésticos;2116.1;2;Marcela Rodrigues;Sudeste;Dinheiro
2659;11/02/2023;Camiseta;Vestuário;145.55;2;Yago Albuquerque;Sudeste;Dinheiro
2660;15/04/2025;Tênis;Vestuário;191.17;1;Luiza Nascimento;Sudeste;Cartão de Crédito
2661;26/03/2023;Jogo de Tabuleiro;Brinquedos;165.31;1;Ian Souza;Norte;Dinheiro
2662;19/06/2023;Cadeira;Móveis;332.17;2;Bárbara Souza;Nordeste;Cartão de Crédito
2663;27/03/2024;Casaco;Vestuário;218.64;4;Maria Flor Abreu;Nordeste;Dinheiro
2664;06/04/2024;Cômoda;Móveis;1580.05;3;Sra. Clarice da Paz;Sul;Boleto
2665;05/01/2023;Fone de Ouvido;Eletrônicos;250.45;2;Melissa Oliveira;Sul;Cartão de Débito
2666;22/09/2023;Ar-condicionado;Eletrodomésticos;3344.61;5;Emanuella Azevedo;Nordeste;Pix
2667;14/10/2023;Raquete de Tênis;Esporte;1714.36;5;Sra. Ayla Duarte;Nordeste;Pix
2668;10/03/2024;Máquina de Lavar;Eletrodomésticos;1326.07;1;Matheus Aragão;Norte;Cartão de Crédito
2669;18/02/2025;Tablet;Eletrônicos;888.67;4;Felipe Cardoso;Nordeste;Cartão de Débito
2670;12/11/2023;Guarda-roupa;Móveis;2171.32;4;Joaquim Lopes;Nordeste;Pix
2671;07/07/2024;Mesa;Móveis;826.0;3;Yago Moraes;Sudeste;Boleto
2672;16/01/2025;Micro-ondas;Eletrodomésticos;1227.4;2;Anthony Dias;Sul;Dinheiro
2673;20/01/2024;Carrinho;Brinquedos;74.61;2;Maria Júlia Viana;Nordeste;Boleto
2674;15/08/2023;Bola de Futebol;Esporte;106.08;5;Mariah Garcia;Sudeste;Boleto
2675;18/01/2024;Calça Jeans;Vestuário;151.17;1;Marina Teixeira;Nordeste;Dinheiro
2676;12/09/2024;Cadeira;Móveis;382.27;4;Anna Liz Azevedo;Norte;Cartão de Crédito
2677;26/06/2023;Casaco;Vestuário;86.24;3;Milena Mendes;Sul;Cartão de Crédito
2678;12/06/2023;Fone de Ouvido;Eletrônicos;460.83;4;Breno Fernandes;Centro-Oeste;Cartão de Crédito
2679;05/01/2024;Calça Jeans;Vestuário;113.93;1;Srta. Stephany Câmara;Centro-Oeste;Cartão de Crédito
2680;17/12/2024;Carrinho;Brinquedos;58.24;2;Felipe Nunes;Centro-Oeste;Cartão de Crédito
2681;21/08/2023;Camiseta;Vestuário;194.35;4;Caleb Pires;Nordeste;Boleto
2682;22/01/2023;Monitor;Eletrônicos;1264.32;5;Lívia Monteiro;Sudeste;Dinheiro
2683;14/03/2024;Skate;Esporte;656.96;5;José Pedro Freitas;Norte;Pix
2684;02/06/2023;Monitor;Eletrônicos;1294.65;3;Henry Leão;Sul;Cartão de Débito
2685;24/12/2024;Impressora;Eletrônicos;724.26;1;Rael Silveira;Norte;Boleto
2686;01/03/2023;Estante;Móveis;1716.46;5;Anthony Gabriel Lopes;Centro-Oeste;Boleto
2687;14/12/2023;Bicicleta Infantil;Brinquedos;325.8;5;Dr. Lucas Peixoto;Nordeste;Boleto
2688;11/01/2023;Mochila de Camping;Esporte;281.88;5;Yan Gomes;Nordeste;Dinheiro
2689;18/03/2023;Ar-condicionado;Eletrodomésticos;3950.08;4;Maria Alice Teixeira;Centro-Oeste;Cartão de Crédito
2690;02/06/2025;Tablet;Eletrônicos;1389.05;5;Nathan Borges;Norte;Boleto
2691;24/02/2024;Sofá;Móveis;2187.53;5;Marcos Vinicius Cardoso;Norte;Boleto
2692;28/01/2025;Skate;Esporte;479.04;1;Luana Moreira;Sul;Boleto
2693;15/04/2025;Smartphone;Eletrônicos;2932.62;2;João Miguel Garcia;Sudeste;Cartão de Débito
2694;24/07/2023;Carrinho;Brinquedos;128.29;3;Ryan da Rocha;Nordeste;Cartão de Crédito
2695;10/05/2025;Geladeira;Eletrodomésticos;2058.14;4;Luísa Vargas;Sudeste;Boleto
2696;26/10/2023;Cômoda;Móveis;1417.71;2;Srta. Esther da Rosa;Sul;Boleto
2697;23/04/2024;Impressora;Eletrônicos;741.62;3;Larissa da Rocha;Sul;Pix
2698;12/01/2025;Bicicleta Infantil;Brinquedos;778.41;5;Isis Oliveira;Sudeste;Dinheiro
2699;07/04/2025;Smartphone;Eletrônicos;1234.63;4;Maria Helena Caldeira;Norte;Cartão de Débito
2700;08/04/2025;Ar-condicionado;Eletrodomésticos;3024.27;2;Srta. Maria das Neves;Centro-Oeste;Dinheiro
2701;15/02/2023;Sofá;Móveis;2745.88;1;Joana Pinto;Nordeste;Cartão de Crédito
2702;06/03/2024;Smartphone;Eletrônicos;2133.7;4;Isabela Martins;Sul;Cartão de Débito
2703;31/01/2025;Bola de Futebol;Esporte;113.01;1;Henry Jesus;Norte;Dinheiro
2704;23/02/2024;Vestido;Vestuário;133.6;2;Ryan da Mata;Nordeste;Boleto
2705;27/05/2023;Tablet;Eletrônicos;1515.86;3;Juliana Cunha;Sudeste;Cartão de Débito
2706;15/01/2025;Guarda-roupa;Móveis;1605.98;5;Sra. Eloá Araújo;Centro-Oeste;Dinheiro
2707;08/08/2023;Geladeira;Eletrodomésticos;2262.45;1;Antonella Cassiano;Centro-Oeste;Boleto
2708;09/04/2024;Ar-condicionado;Eletrodomésticos;2165.13;4;Caio Cirino;Sudeste;Dinheiro
2709;09/06/2023;Liquidificador;Eletrodomésticos;411.91;5;Ana Carolina Mendes;Sudeste;Pix
2710;06/01/2024;Smartphone;Eletrônicos;2782.05;2;Heloísa Vieira;Sudeste;Boleto
2711;27/10/2023;Bola de Futebol;Esporte;159.54;4;Pedro Henrique Oliveira;Norte;Cartão de Crédito
2712;24/09/2023;Guarda-roupa;Móveis;1748.45;4;Catarina da Luz;Centro-Oeste;Cartão de Débito
2713;16/03/2025;Notebook;Eletrônicos;2838.5;4;Théo Rezende;Centro-Oeste;Dinheiro
2714;10/12/2023;Fogão;Eletrodomésticos;1663.78;5;Davi Lucca Cirino;Nordeste;Dinheiro
2715;14/09/2023;Geladeira;Eletrodomésticos;2766.51;3;João Gabriel Leão;Sul;Cartão de Crédito
2716;07/10/2023;Vestido;Vestuário;141.66;4;Pedro Miguel Castro;Nordeste;Boleto
2717;05/09/2024;Boneca;Brinquedos;73.34;2;Bruno da Conceição;Centro-Oeste;Pix
2718;02/01/2025;Fone de Ouvido;Eletrônicos;220.46;1;João Miguel Ribeiro;Sul;Boleto
2719;15/01/2024;Jogo de Tabuleiro;Brinquedos;88.9;4;Gabrielly Mendes;Sudeste;Cartão de Crédito
2720;11/01/2023;Mesa;Móveis;1349.18;4;Otávio Gonçalves;Sudeste;Dinheiro
2721;02/07/2023;Fogão;Eletrodomésticos;805.91;1;Beatriz Moraes;Norte;Dinheiro
2722;01/09/2024;Carrinho;Brinquedos;84.47;2;Stella Cassiano;Norte;Dinheiro
2723;15/04/2023;Smartphone;Eletrônicos;1922.34;5;Anna Liz Rezende;Nordeste;Boleto
2724;29/01/2023;Vestido;Vestuário;126.32;3;Diogo Moreira;Centro-Oeste;Cartão de Crédito
2725;27/11/2024;Casaco;Vestuário;165.42;5;Sr. Luigi da Cruz;Norte;Cartão de Crédito
2726;12/01/2025;Jogo de Tabuleiro;Brinquedos;173.4;5;Eduardo Castro;Norte;Dinheiro
2727;05/04/2023;Monitor;Eletrônicos;802.01;3;Letícia Fernandes;Nordeste;Boleto
2728;18/06/2024;Boné;Vestuário;27.83;3;Sr. Igor Silveira;Nordeste;Dinheiro
2729;04/06/2024;Fone de Ouvido;Eletrônicos;110.5;5;Antony Pastor;Sul;Cartão de Crédito
2730;08/05/2024;Calça Jeans;Vestuário;78.58;3;Benício da Conceição;Nordeste;Boleto
2731;03/01/2023;Calça Jeans;Vestuário;59.54;1;Melina Dias;Centro-Oeste;Cartão de Crédito
2732;21/10/2023;Mesa;Móveis;1080.89;2;Lucas Gabriel Abreu;Sul;Cartão de Crédito
2733;13/02/2025;Mochila de Camping;Esporte;470.86;2;Bianca Aparecida;Centro-Oeste;Boleto
2734;20/08/2023;Calça Jeans;Vestuário;74.97;3;Ester Costa;Centro-Oeste;Boleto
2735;04/06/2025;Boné;Vestuário;28.63;4;Heloisa Moura;Centro-Oeste;Boleto
2736;12/11/2023;Impressora;Eletrônicos;805.75;3;Thales Pinto;Norte;Boleto
2737;15/11/2024;Geladeira;Eletrodomésticos;1437.27;4;Heloísa Costela;Nordeste;Boleto
2738;10/11/2024;Bola de Futebol;Esporte;118.15;2;Rebeca Oliveira;Norte;Cartão de Débito
2739;29/12/2023;Tênis;Vestuário;217.02;2;Lavínia Sousa;Norte;Cartão de Crédito
2740;06/01/2025;Fogão;Eletrodomésticos;1072.3;2;Mariana Martins;Nordeste;Cartão de Crédito
2741;06/06/2024;Cadeira;Móveis;352.89;4;Mariah Fernandes;Centro-Oeste;Cartão de Débito
2742;06/12/2023;Camiseta;Vestuário;182.99;3;Sra. Caroline Almeida;Norte;Dinheiro
2743;29/03/2024;Geladeira;Eletrodomésticos;3605.52;5;Benjamin Barros;Nordeste;Pix
2744;02/12/2024;Carrinho;Brinquedos;107.66;5;Theo da Mata;Centro-Oeste;Pix
2745;21/02/2023;Raquete de Tênis;Esporte;1453.1;1;Dr. Pedro da Costa;Sudeste;Dinheiro
2746;10/03/2023;Fogão;Eletrodomésticos;2327.46;1;Emanuelly Abreu;Sul;Cartão de Crédito
2747;19/04/2023;Bola de Futebol;Esporte;108.05;1;Enrico Fogaça;Nordeste;Cartão de Crédito
2748;02/04/2024;Jogo de Tabuleiro;Brinquedos;159.84;4;Manuela Ramos;Sudeste;Cartão de Crédito
2749;18/09/2023;Tablet;Eletrônicos;1783.15;1;Ana Lívia Duarte;Sudeste;Cartão de Crédito
2750;15/08/2023;Bola de Futebol;Esporte;152.82;1;Fernando Dias;Sul;Pix
2751;09/06/2025;Carrinho;Brinquedos;36.21;1;Rafaela Martins;Norte;Dinheiro
2752;09/03/2023;Vestido;Vestuário;94.81;2;Léo Lima;Sudeste;Boleto
2753;10/03/2025;Boné;Vestuário;25.12;5;Sophia da Costa;Centro-Oeste;Cartão de Débito
2754;21/10/2024;Micro-ondas;Eletrodomésticos;1812.64;3;Henry Gabriel Moura;Centro-Oeste;Dinheiro
2755;29/06/2024;Sofá;Móveis;2076.16;4;Sra. Ana Beatriz Martins;Norte;Pix
2756;05/04/2025;Camiseta;Vestuário;87.57;2;Cauê Castro;Nordeste;Cartão de Crédito
2757;07/09/2023;Micro-ondas;Eletrodomésticos;829.73;2;Marcelo Rodrigues;Nordeste;Pix
2758;13/04/2024;Vestido;Vestuário;48.24;5;Alana Sá;Sul;Boleto
2759;06/11/2024;Cadeira;Móveis;342.87;4;Davi Pinto;Centro-Oeste;Pix
2760;10/10/2023;Micro-ondas;Eletrodomésticos;1046.95;1;Sr. Thiago Fernandes;Norte;Cartão de Crédito
2761;28/04/2024;Camiseta;Vestuário;101.21;4;Júlia Costa;Centro-Oeste;Pix
2762;18/01/2023;Bicicleta Infantil;Brinquedos;202.41;4;Josué Montenegro;Nordeste;Cartão de Crédito
2763;30/09/2023;Notebook;Eletrônicos;2111.66;3;Fernando Sousa;Nordeste;Pix
2764;17/02/2023;Liquidificador;Eletrodomésticos;413.79;2;João Pedro Martins;Sudeste;Dinheiro
2765;02/02/2025;Cômoda;Móveis;1259.26;4;Nicolas Abreu;Centro-Oeste;Cartão de Débito
2766;09/07/2024;Carrinho;Brinquedos;69.69;1;Calebe da Cruz;Sul;Dinheiro
2767;16/04/2023;Tablet;Eletrônicos;1317.11;4;Melina Siqueira;Sudeste;Pix
2768;26/03/2024;Guarda-roupa;Móveis;948.1;1;Dante Souza;Sudeste;Cartão de Crédito
2769;21/12/2023;Casaco;Vestuário;139.32;3;Matteo Mendonça;Norte;Dinheiro
2770;27/01/2025;Skate;Esporte;441.4;5;Sr. Lorenzo Freitas;Sudeste;Boleto
2771;15/01/2025;Boneca;Brinquedos;80.8;1;João Costela;Nordeste;Pix
2772;15/01/2023;Carrinho;Brinquedos;62.16;4;Sr. Raul Pires;Sul;Cartão de Débito
2773;15/07/2024;Ar-condicionado;Eletrodomésticos;1937.24;5;Isis Marques;Centro-Oeste;Dinheiro
2774;11/05/2025;Liquidificador;Eletrodomésticos;324.54;3;Thales Camargo;Sul;Dinheiro
2775;15/03/2024;Cômoda;Móveis;1459.38;1;Bella Pinto;Sudeste;Dinheiro
2776;03/04/2024;Geladeira;Eletrodomésticos;2100.81;5;Eduardo Rios;Sul;Cartão de Débito
2777;05/01/2025;Cômoda;Móveis;1686.06;1;Dra. Hadassa da Rocha;Nordeste;Pix
2778;06/11/2024;Geladeira;Eletrodomésticos;3677.86;5;Paulo Almeida;Sudeste;Boleto
2779;20/08/2024;Liquidificador;Eletrodomésticos;478.48;4;Ana Luiza Moura;Sudeste;Cartão de Débito
2780;07/06/2024;Casaco;Vestuário;183.65;3;Srta. Ana Pacheco;Sudeste;Boleto
2781;16/01/2024;Tablet;Eletrônicos;1533.9;5;Olívia Ribeiro;Sudeste;Pix
2782;31/05/2025;Mochila de Camping;Esporte;442.85;4;Rafael da Rocha;Sul;Cartão de Crédito
2783;23/08/2023;Cômoda;Móveis;842.73;1;Cecilia Rios;Sudeste;Cartão de Débito
2784;16/06/2024;Calça Jeans;Vestuário;172.38;2;Mariane Rodrigues;Norte;Boleto
2785;27/07/2023;Jogo de Tabuleiro;Brinquedos;178.14;2;Davi Lucca Costa;Centro-Oeste;Boleto
2786;31/01/2024;Bicicleta Infantil;Brinquedos;192.67;4;Agatha da Rocha;Norte;Cartão de Débito
2787;24/03/2023;Geladeira;Eletrodomésticos;3204.33;4;Emilly Pereira;Nordeste;Boleto
2788;12/01/2025;Sofá;Móveis;3090.01;3;João Vitor Aragão;Centro-Oeste;Boleto
2789;06/12/2024;Vestido;Vestuário;88.29;5;Pietro Garcia;Sul;Pix
2790;15/01/2024;Jogo de Tabuleiro;Brinquedos;94.95;4;Maria Sophia Rocha;Centro-Oeste;Boleto
2791;01/10/2023;Bicicleta Infantil;Brinquedos;564.06;5;Gustavo Melo;Sudeste;Cartão de Débito
2792;24/02/2025;Monitor;Eletrônicos;1400.08;1;Júlia Montenegro;Centro-Oeste;Cartão de Crédito
2793;14/03/2025;Tablet;Eletrônicos;1750.77;3;João Gabriel da Rosa;Sul;Pix
2794;02/07/2023;Smartphone;Eletrônicos;3320.03;1;Léo Pereira;Nordeste;Cartão de Crédito
2795;28/08/2024;Jogo de Tabuleiro;Brinquedos;81.21;5;Theo Leão;Centro-Oeste;Cartão de Débito
2796;02/10/2023;Casaco;Vestuário;244.03;2;Luiz Fernando Abreu;Sudeste;Cartão de Crédito
2797;17/02/2023;Impressora;Eletrônicos;716.2;1;Luana Machado;Sul;Dinheiro
2798;20/11/2023;Fogão;Eletrodomésticos;1372.28;4;Liz Lopes;Norte;Dinheiro
2799;12/09/2024;Boneca;Brinquedos;64.45;3;Luiz Fernando Pacheco;Sudeste;Cartão de Crédito
2800;29/06/2024;Cômoda;Móveis;617.29;5;Dr. Anthony Camargo;Sudeste;Cartão de Crédito
2801;09/07/2024;Liquidificador;Eletrodomésticos;244.74;5;Heloisa Gonçalves;Sudeste;Boleto
2802;29/03/2023;Skate;Esporte;578.03;3;Theodoro Ribeiro;Nordeste;Cartão de Débito
2803;09/11/2024;Tênis;Vestuário;272.74;2;Mariah Moraes;Norte;Cartão de Débito
2804;11/04/2023;Liquidificador;Eletrodomésticos;490.13;3;Ísis Sousa;Sul;Boleto
2805;30/11/2024;Casaco;Vestuário;164.8;1;Brenda Cavalcanti;Nordeste;Pix
2806;03/12/2024;Smartphone;Eletrônicos;2849.74;5;Sr. Davi Lucca Rezende;Centro-Oeste;Boleto
2807;05/08/2023;Mesa;Móveis;1065.25;2;Luana Moraes;Sudeste;Cartão de Crédito
2808;25/04/2024;Camiseta;Vestuário;105.52;3;Enzo Aparecida;Sul;Boleto
2809;01/09/2023;Notebook;Eletrônicos;3983.78;4;Stella Araújo;Centro-Oeste;Dinheiro
2810;26/11/2023;Vestido;Vestuário;117.46;3;Enzo Gabriel Lima;Centro-Oeste;Dinheiro
2811;30/04/2025;Jogo de Tabuleiro;Brinquedos;168.83;4;José Abreu;Nordeste;Cartão de Débito
2812;08/06/2025;Carrinho;Brinquedos;38.63;4;Francisco Dias;Sul;Dinheiro
2813;18/02/2024;Jogo de Tabuleiro;Brinquedos;175.79;4;Benjamin da Rosa;Sul;Cartão de Débito
2814;12/07/2023;Raquete de Tênis;Esporte;1654.46;4;Emanuelly Correia;Sul;Boleto
2815;08/09/2024;Sofá;Móveis;2099.99;4;Gabrielly Novaes;Nordeste;Boleto
2816;05/05/2025;Jogo de Tabuleiro;Brinquedos;122.78;5;Noah da Cruz;Norte;Cartão de Débito
2817;01/10/2023;Geladeira;Eletrodomésticos;1497.13;3;Rhavi Pereira;Sudeste;Boleto
2818;24/03/2024;Jogo de Tabuleiro;Brinquedos;141.96;1;Stephany Siqueira;Norte;Cartão de Débito
2819;30/11/2023;Cadeira;Móveis;288.83;5;Sr. Rodrigo Camargo;Norte;Cartão de Crédito
2820;29/08/2023;Bola de Futebol;Esporte;121.11;4;Isaac Barros;Sul;Pix
2821;09/11/2023;Calça Jeans;Vestuário;83.27;4;Ravi Lucca Ribeiro;Nordeste;Boleto
2822;12/11/2024;Jogo de Tabuleiro;Brinquedos;88.69;1;Maria Alice Cavalcante;Norte;Cartão de Crédito
2823;09/05/2023;Sofá;Móveis;3334.31;5;Hellena Fernandes;Centro-Oeste;Dinheiro
2824;24/03/2024;Jogo de Tabuleiro;Brinquedos;58.31;3;Giovanna Dias;Centro-Oeste;Cartão de Crédito
2825;30/07/2023;Fogão;Eletrodomésticos;2405.81;3;Asafe Moraes;Sudeste;Dinheiro
